Date,0,1,2,3,4,5,6
22-02-2012,0.125,0.32727272727272727,0.060000000000000005,0.30000000000000004,0.1625,0.4416666666666667,0.21000000000000002
23-02-2012,3.925,0.2545454545454545,0.38666666666666666,0.9555555555555555,0.325,0.4916666666666667,0.85
24-02-2012,10.9,1.9363636363636365,1.4933333333333334,3.4444444444444446,1.4749999999999999,2.9499999999999997,1.53
25-02-2012,1.8,1.7909090909090908,0.7866666666666667,1.488888888888889,0.7000000000000001,2.025,1.1600000000000001
26-02-2012,0.925,0.009090909090909092,0.14666666666666667,0.05555555555555555,0.9541666666666666,0.7583333333333333,0.33
27-02-2012,0.1,2.5272727272727273,1.4400000000000002,0.7222222222222222,2.0124999999999997,3.625,0.36
28-02-2012,17.75,9.518181818181818,9.873333333333333,8.655555555555557,12.791666666666666,10.216666666666667,10.790000000000001
29-02-2012,0.525,0.7909090909090909,0.7799999999999999,0.4444444444444444,1.4041666666666668,1.2249999999999999,0.35
01-03-2012,5.7,0.35454545454545455,0.38,0.6222222222222222,0.05833333333333334,0.325,1.7399999999999998
02-03-2012,0.45000000000000007,0.0,0.006666666666666667,0.0,0.004166666666666667,0.024999999999999998,0.0
03-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-03-2012,0.0,0.07272727272727274,0.0,0.044444444444444446,0.008333333333333333,0.40833333333333327,0.0
08-03-2012,1.65,2.963636363636364,2.1666666666666665,1.6,2.0625,3.108333333333333,1.7
09-03-2012,1.1749999999999998,0.0,0.006666666666666667,0.011111111111111112,0.004166666666666667,0.008333333333333333,0.01
10-03-2012,3.325,0.7000000000000001,0.6066666666666667,1.0444444444444445,0.775,0.45,1.08
11-03-2012,2.4,0.4727272727272727,0.76,0.7222222222222222,1.5166666666666666,0.9500000000000001,0.5700000000000001
12-03-2012,5.45,0.2090909090909091,1.0133333333333332,0.2777777777777778,1.5625,0.5833333333333334,1.24
13-03-2012,1.975,0.045454545454545456,0.14,0.044444444444444446,0.10833333333333334,0.041666666666666664,0.06
14-03-2012,2.725,0.0,0.060000000000000005,0.03333333333333334,0.075,0.03333333333333333,0.25
15-03-2012,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0
16-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-03-2012,0.0,0.15454545454545454,0.0,0.06666666666666668,0.05416666666666667,0.7916666666666666,0.03
19-03-2012,0.35,0.0,0.0,0.0,0.0,0.0,0.13
20-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-03-2012,0.0,0.0,0.0,0.011111111111111112,0.024999999999999998,0.0,0.0
23-03-2012,0.0,0.009090909090909092,0.0,0.0,0.004166666666666667,0.0,0.0
24-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-03-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-03-2012,15.925,2.881818181818182,6.6866666666666665,6.055555555555555,9.420833333333333,6.449999999999999,9.459999999999999
30-03-2012,8.075,1.0363636363636364,1.5266666666666668,2.411111111111111,2.1666666666666665,0.8416666666666667,3.8899999999999997
31-03-2012,6.975,2.5454545454545454,2.68,2.2333333333333334,3.0833333333333335,3.983333333333333,5.2
01-04-2012,1.2,0.15454545454545457,0.1,0.4222222222222222,0.3458333333333334,0.11666666666666665,0.45
02-04-2012,0.0,0.22727272727272727,0.03333333333333333,0.07777777777777778,0.020833333333333332,0.325,0.11000000000000001
03-04-2012,0.0,0.02727272727272727,0.013333333333333334,0.1,0.0375,0.0,0.01
04-04-2012,0.25,0.5545454545454546,0.13333333333333333,0.07777777777777778,0.10833333333333334,0.8583333333333334,0.43
05-04-2012,4.85,0.4636363636363636,1.4666666666666666,0.4555555555555555,1.95,0.35833333333333334,3.46
06-04-2012,0.425,0.009090909090909092,0.08,0.03333333333333333,0.041666666666666664,0.008333333333333333,0.48
07-04-2012,4.95,0.20909090909090908,0.5133333333333333,0.5222222222222223,1.3166666666666667,1.3,1.17
08-04-2012,0.325,0.0,0.1,0.011111111111111112,0.44166666666666665,0.09166666666666667,0.030000000000000006
09-04-2012,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0
10-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-04-2012,0.025,0.03636363636363636,0.15333333333333332,0.022222222222222223,0.6541666666666667,0.5416666666666666,0.07
12-04-2012,4.725,1.2454545454545454,2.4,1.0666666666666669,3.283333333333333,3.0083333333333333,6.95
13-04-2012,1.05,0.23636363636363636,0.15333333333333332,0.30000000000000004,0.7083333333333334,0.0,1.92
14-04-2012,2.55,0.3727272727272727,4.113333333333333,0.43333333333333335,3.2875,0.44166666666666665,4.58
15-04-2012,7.4750000000000005,11.536363636363637,20.6,7.222222222222222,13.6875,22.633333333333336,14.180000000000001
16-04-2012,7.4,1.3727272727272728,4.013333333333333,1.2444444444444445,4.070833333333334,5.483333333333333,4.38
17-04-2012,0.05,0.0,0.0,0.0,0.1125,0.0,0.0
18-04-2012,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
19-04-2012,0.0,0.18181818181818182,0.07333333333333333,0.36666666666666664,0.16666666666666666,0.10833333333333332,0.09
20-04-2012,2.05,2.0090909090909093,1.9866666666666668,2.388888888888889,5.120833333333334,1.2333333333333334,1.51
21-04-2012,0.625,1.5454545454545454,0.32,0.2777777777777778,2.0166666666666666,1.2916666666666667,0.01
22-04-2012,6.775,0.02727272727272727,0.3466666666666667,0.13333333333333333,0.04583333333333334,0.008333333333333333,3.53
23-04-2012,0.0,0.05454545454545454,0.02666666666666667,0.0,0.0,0.0,0.05
24-04-2012,3.25,5.2727272727272725,0.6066666666666667,2.2555555555555555,4.8999999999999995,10.883333333333333,0.6
25-04-2012,0.0,0.21818181818181817,0.04666666666666666,0.0,0.004166666666666667,0.10833333333333332,0.0
26-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-04-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-05-2012,0.025,0.6363636363636364,0.6266666666666666,0.5888888888888889,0.32916666666666666,0.65,0.21000000000000002
02-05-2012,0.675,0.009090909090909092,0.4,0.03333333333333333,0.8583333333333334,0.575,0.6599999999999999
03-05-2012,0.9750000000000001,12.063636363636363,9.066666666666666,7.855555555555556,10.870833333333332,18.48333333333333,2.44
04-05-2012,13.05,0.02727272727272728,0.026666666666666665,0.0,0.8166666666666668,0.0,2.24
05-05-2012,0.6,6.763636363636365,1.5666666666666667,3.6333333333333337,5.25,14.658333333333333,2.29
06-05-2012,10.025,1.9454545454545453,5.506666666666666,3.3333333333333335,10.354166666666666,1.1166666666666667,12.930000000000001
07-05-2012,0.15,0.07272727272727274,0.04666666666666666,0.05555555555555555,0.041666666666666664,0.05833333333333333,0.10999999999999999
08-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-05-2012,0.0,4.363636363636363,3.0,3.533333333333333,3.908333333333333,6.6499999999999995,0.8300000000000001
12-05-2012,5.15,0.45454545454545453,3.2933333333333334,1.8888888888888888,5.4125000000000005,0.9666666666666667,5.09
13-05-2012,1.125,0.0,0.09333333333333332,0.17777777777777778,0.6124999999999999,0.17499999999999996,0.039999999999999994
14-05-2012,0.025,0.0,0.0,0.022222222222222223,0.016666666666666666,0.0,0.0
15-05-2012,0.0,0.0,0.0,0.022222222222222223,0.0,0.049999999999999996,0.01
16-05-2012,0.35,0.0,0.0,0.022222222222222223,0.04583333333333334,0.06666666666666667,0.0
17-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-05-2012,0.0,0.0,0.10666666666666667,0.011111111111111112,0.0,0.0,0.02
22-05-2012,0.0,1.9454545454545453,1.82,0.3333333333333333,1.2333333333333334,1.5,1.3900000000000001
23-05-2012,0.0,0.36363636363636365,0.23333333333333334,0.0,0.19166666666666665,1.175,0.34
24-05-2012,0.975,0.0,0.0,0.0,0.0,0.0,0.0
25-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-05-2012,0.375,0.045454545454545456,0.0,0.0,0.004166666666666667,0.06666666666666667,0.45
28-05-2012,4.5,0.6181818181818183,0.6733333333333333,0.5222222222222223,5.170833333333333,0.6583333333333333,2.87
29-05-2012,0.15,0.0,0.020000000000000004,0.0,0.20833333333333334,0.0,0.25999999999999995
30-05-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-05-2012,7.45,9.336363636363636,4.866666666666666,10.822222222222223,10.5375,9.916666666666666,6.6
01-06-2012,11.45,1.0363636363636364,2.32,1.4222222222222223,3.4916666666666667,2.6333333333333333,3.55
02-06-2012,0.0,0.0,0.0,0.03333333333333334,0.004166666666666667,0.0,0.0
03-06-2012,14.975,7.218181818181819,3.5866666666666664,5.7444444444444445,3.8125,5.675,3.9799999999999995
04-06-2012,8.975,0.3272727272727272,0.3066666666666667,0.1222222222222222,0.2541666666666667,0.4083333333333334,0.45999999999999996
05-06-2012,14.325,2.3363636363636364,8.780000000000001,3.5,3.358333333333333,4.7749999999999995,12.309999999999999
06-06-2012,0.2,0.20909090909090908,0.07333333333333333,0.5111111111111111,0.029166666666666664,0.6166666666666667,0.09
07-06-2012,0.1,0.18181818181818182,0.04,0.044444444444444446,0.016666666666666666,0.7833333333333333,0.06000000000000001
08-06-2012,2.425,2.9818181818181815,6.02,2.1888888888888887,6.5,4.891666666666667,2.2800000000000002
09-06-2012,1.525,1.9090909090909092,0.18000000000000002,0.3,0.625,1.9000000000000001,0.95
10-06-2012,13.925,9.0,8.879999999999999,11.844444444444443,14.933333333333332,10.1,3.9799999999999995
11-06-2012,0.675,0.4454545454545455,0.2733333333333334,0.16666666666666666,0.5583333333333333,0.25833333333333336,0.25
12-06-2012,15.125,3.5,17.166666666666668,14.377777777777778,10.716666666666667,2.725,11.15
13-06-2012,25.975,3.8272727272727276,6.9,13.722222222222221,6.875,4.5249999999999995,10.74
14-06-2012,12.3,0.43636363636363634,1.7266666666666666,2.2222222222222223,2.4125,2.2333333333333334,3.81
15-06-2012,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
16-06-2012,0.0,2.872727272727273,0.11333333333333333,3.4444444444444446,0.016666666666666666,6.541666666666667,0.0
17-06-2012,0.0,0.0,0.02,0.0,0.2541666666666667,0.0,0.05
18-06-2012,0.0,0.1,0.0,0.0,0.0,0.20833333333333334,0.0
19-06-2012,1.5999999999999999,2.5999999999999996,0.5866666666666667,0.25555555555555554,0.2833333333333333,4.733333333333333,0.0
20-06-2012,2.7750000000000004,17.272727272727273,10.533333333333333,13.566666666666668,16.8875,28.025000000000002,4.79
21-06-2012,11.5,1.7272727272727273,0.7200000000000001,1.6222222222222222,1.8458333333333332,5.833333333333333,0.63
22-06-2012,3.575,0.018181818181818184,0.9733333333333334,0.0,0.15,0.0,0.51
23-06-2012,0.0,0.0,0.0,0.14444444444444443,0.0,0.0,0.0
24-06-2012,5.175,1.3909090909090909,0.44,2.5888888888888886,1.1875,1.2166666666666666,0.49000000000000005
25-06-2012,0.8,1.9727272727272727,2.02,1.6,2.4208333333333334,3.7583333333333333,0.9400000000000001
26-06-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-06-2012,1.1,5.072727272727272,1.4866666666666668,3.4000000000000004,0.9208333333333334,2.766666666666667,3.44
28-06-2012,0.0,0.4,0.22666666666666666,0.1,0.24166666666666667,0.975,0.61
29-06-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-06-2012,0.0,2.618181818181818,0.14666666666666667,1.9222222222222218,0.0,2.3916666666666666,0.0
01-07-2012,2.1,6.218181818181819,16.666666666666668,6.9,13.995833333333332,6.666666666666667,18.56
02-07-2012,0.22499999999999998,6.181818181818182,0.30666666666666664,1.8111111111111111,4.833333333333333,21.366666666666664,0.0
03-07-2012,10.450000000000001,14.463636363636363,19.573333333333334,12.355555555555556,50.95416666666667,10.575000000000001,15.219999999999999
04-07-2012,9.024999999999999,1.3818181818181818,1.3866666666666667,0.43333333333333335,0.2708333333333333,9.258333333333333,0.16999999999999998
05-07-2012,0.0,9.681818181818182,1.76,2.3666666666666667,2.6916666666666664,18.416666666666668,0.47000000000000003
06-07-2012,1.5750000000000002,7.218181818181819,9.526666666666667,1.8666666666666663,19.9125,21.458333333333332,3.2299999999999995
07-07-2012,3.475,2.0,3.6866666666666665,1.1666666666666667,1.7,4.533333333333333,0.01
08-07-2012,4.775,0.5727272727272728,5.193333333333333,0.0,4.795833333333333,0.20833333333333334,2.84
09-07-2012,0.025,0.0,0.0,0.0,0.0,0.0,0.0
10-07-2012,0.0,1.9090909090909092,0.33999999999999997,0.9777777777777779,0.6833333333333335,2.0083333333333333,0.11000000000000001
11-07-2012,1.225,5.109090909090909,0.6066666666666667,3.2,1.0999999999999999,1.7750000000000001,3.96
12-07-2012,0.9,3.1636363636363636,2.3866666666666663,6.444444444444445,2.7583333333333333,5.533333333333334,0.8399999999999999
13-07-2012,3.5,0.009090909090909092,0.04000000000000001,0.26666666666666666,0.8041666666666667,0.03333333333333333,0.16999999999999998
14-07-2012,5.574999999999999,0.8545454545454546,0.31333333333333335,1.5,0.14583333333333334,1.5416666666666667,0.29
15-07-2012,0.575,1.518181818181818,2.6533333333333333,1.3888888888888888,3.3041666666666667,3.4499999999999997,6.119999999999999
16-07-2012,7.45,4.590909090909091,4.36,9.788888888888888,7.708333333333333,4.783333333333333,2.6900000000000004
17-07-2012,8.025,3.4454545454545453,5.4399999999999995,4.766666666666667,8.829166666666667,6.216666666666666,8.18
18-07-2012,0.1,2.881818181818182,0.3333333333333333,2.8333333333333335,0.25416666666666665,3.9499999999999997,0.55
19-07-2012,0.35,1.4545454545454546,0.24666666666666665,0.4444444444444444,0.3666666666666667,1.15,1.06
20-07-2012,4.85,0.1272727272727273,1.2266666666666666,0.4555555555555555,2.0,0.9500000000000001,0.41
21-07-2012,2.025,0.4454545454545455,1.06,0.8555555555555556,6.670833333333333,1.125,0.0
22-07-2012,0.0,0.10909090909090909,0.38,0.1,0.6833333333333332,0.025000000000000005,0.0
23-07-2012,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0
24-07-2012,1.1,0.009090909090909092,0.006666666666666667,0.0,0.0,0.0,0.0
25-07-2012,0.825,0.0,0.006666666666666667,0.07777777777777778,0.5166666666666667,0.08333333333333333,0.16
26-07-2012,0.2,0.0,0.6266666666666667,0.7777777777777778,0.17916666666666667,0.0,3.16
27-07-2012,0.0,0.0,0.0,0.044444444444444446,0.16666666666666666,0.0,0.18
28-07-2012,3.125,10.490909090909092,0.5066666666666666,6.544444444444445,13.108333333333334,13.033333333333333,0.02
29-07-2012,6.625,3.8000000000000003,5.846666666666667,3.1333333333333337,4.925,1.5,2.43
30-07-2012,0.05,0.0,0.0,0.0,0.004166666666666667,0.0,0.0
31-07-2012,0.0,0.018181818181818184,0.020000000000000004,0.0,0.049999999999999996,0.0,0.0
01-08-2012,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0
02-08-2012,0.0,0.5,1.5133333333333334,1.1666666666666667,1.9749999999999999,4.0249999999999995,0.0
03-08-2012,4.35,10.172727272727274,3.2199999999999998,8.377777777777776,5.5625,10.091666666666667,1.9099999999999997
04-08-2012,0.0,0.0,0.006666666666666667,0.03333333333333333,0.008333333333333333,0.0,0.0
05-08-2012,3.55,0.0,0.04666666666666666,0.24444444444444446,0.9208333333333334,0.2583333333333333,0.1
06-08-2012,11.475,5.763636363636364,17.39333333333333,7.122222222222222,17.925,7.666666666666667,23.56
07-08-2012,0.0,0.5909090909090909,0.6133333333333333,0.8888888888888888,1.9458333333333335,0.7166666666666667,0.2
08-08-2012,0.0,0.0,0.0,0.022222222222222223,0.075,0.03333333333333333,0.0
09-08-2012,0.0,0.5909090909090909,1.4333333333333333,0.7777777777777778,3.079166666666667,0.20833333333333334,1.8
10-08-2012,6.975,10.863636363636363,8.639999999999999,11.033333333333333,5.458333333333333,5.583333333333333,12.53
11-08-2012,7.4,2.6454545454545455,3.4866666666666664,1.4333333333333333,2.6416666666666666,4.958333333333333,3.8300000000000005
12-08-2012,4.225,0.0,0.0,0.0,0.008333333333333333,0.0,1.45
13-08-2012,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0
14-08-2012,1.4,0.0,0.0,0.0,0.0,0.0,0.08
15-08-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-08-2012,0.0,0.509090909090909,0.16,0.43333333333333335,0.11666666666666668,1.0999999999999999,0.0
17-08-2012,0.44999999999999996,0.018181818181818184,0.0,0.0,0.0375,0.0,0.05
18-08-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-08-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-08-2012,0.0,5.581818181818182,1.7733333333333332,5.222222222222222,0.13333333333333333,6.7,0.45
21-08-2012,0.0,0.11818181818181818,0.0,0.07777777777777778,0.09166666666666667,1.5,0.0
22-08-2012,0.2,3.272727272727273,1.6400000000000001,4.455555555555556,1.7249999999999999,6.658333333333334,0.32999999999999996
23-08-2012,2.3499999999999996,0.0,0.0,0.0,0.016666666666666666,1.1083333333333334,0.09
24-08-2012,3.35,6.636363636363637,1.2066666666666668,2.1555555555555554,0.5,4.866666666666666,3.53
25-08-2012,2.05,3.9454545454545453,7.486666666666666,7.522222222222222,16.462500000000002,5.008333333333334,8.16
26-08-2012,6.775,0.2727272727272727,0.8,0.14444444444444446,0.19999999999999998,0.8666666666666667,2.21
27-08-2012,0.1,0.0,0.0,0.0,0.008333333333333333,0.0,0.03
28-08-2012,0.0,0.0,0.0,0.03333333333333333,0.0375,0.016666666666666666,0.0
29-08-2012,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
30-08-2012,0.0,4.054545454545455,0.04666666666666666,1.0555555555555556,4.154166666666667,12.858333333333334,0.0
31-08-2012,1.1,6.8,13.226666666666667,6.222222222222222,19.654166666666665,8.75,6.62
01-09-2012,1.625,0.03636363636363637,0.6733333333333333,0.6111111111111112,0.9916666666666667,0.31666666666666665,0.5700000000000001
02-09-2012,0.125,0.0,0.20666666666666667,0.011111111111111112,0.0375,0.0,0.09
03-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-09-2012,0.575,0.14545454545454548,1.0133333333333332,0.3777777777777778,0.5583333333333333,0.2916666666666667,0.3
06-09-2012,0.175,0.0,0.0,0.0,0.0,0.0,0.0
07-09-2012,0.65,0.6000000000000001,0.6666666666666666,0.15555555555555556,0.21666666666666667,1.9083333333333332,1.75
08-09-2012,0.325,0.5,0.5066666666666666,0.3333333333333333,0.22916666666666666,1.55,0.43
09-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-09-2012,0.25,1.7545454545454546,0.6666666666666666,0.4444444444444444,1.9625000000000001,1.2916666666666667,1.48
12-09-2012,18.05,19.954545454545453,34.16,22.477777777777778,40.637499999999996,17.841666666666665,26.76
13-09-2012,21.65,1.3909090909090909,6.739999999999999,3.533333333333333,3.154166666666667,1.1583333333333334,9.52
14-09-2012,0.05,0.009090909090909092,0.0,0.0,0.004166666666666667,0.0,0.02
15-09-2012,0.0,0.0,0.02,0.022222222222222223,0.004166666666666667,0.0,0.0
16-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-09-2012,0.0,3.372727272727273,0.22,0.4222222222222222,1.9124999999999999,6.666666666666667,0.0
19-09-2012,11.475,2.6636363636363636,5.533333333333333,4.077777777777778,8.549999999999999,1.875,5.79
20-09-2012,0.05,0.009090909090909092,0.0,0.0,0.008333333333333333,0.0,0.0
21-09-2012,0.5,0.009090909090909092,0.02666666666666667,0.1,0.125,0.03333333333333333,0.43
22-09-2012,0.55,0.7454545454545454,0.6866666666666668,1.1888888888888889,1.9375,0.775,0.99
23-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-09-2012,0.7250000000000001,0.2,0.020000000000000004,0.1111111111111111,0.4083333333333334,0.6,0.039999999999999994
25-09-2012,0.1,0.0,0.0,0.0,0.0,0.0,0.0
26-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-09-2012,2.75,0.03636363636363637,0.10666666666666667,0.1111111111111111,0.12083333333333333,0.20833333333333334,0.65
28-09-2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2012,14.825,0.7,2.8866666666666663,2.111111111111111,4.358333333333333,0.4583333333333333,2.08
30-09-2012,0.025,0.0,0.2,0.022222222222222223,0.07083333333333333,0.0,0.0
01-10-2012,0.575,1.009090909090909,1.9400000000000002,2.566666666666667,0.3541666666666667,1.925,1.6199999999999999
02-10-2012,13.799999999999999,0.0,0.006666666666666667,0.0,0.008333333333333333,0.0,0.04
03-10-2012,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0
04-10-2012,8.274999999999999,2.909090909090909,4.1,2.8444444444444446,7.604166666666667,3.9916666666666667,8.059999999999999
